year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",52.00,8.00,0.98,2.19,3.19,0.00,1.64,0.00,0.00,1061.00,49.00,593.00,251.00,0.00,168.00
2024,12,G4,Allegiant Air,MOT,"Minot, ND: Minot International",40.00,8.00,2.36,0.00,2.35,0.00,3.29,0.00,0.00,336.00,131.00,0.00,100.00,0.00,105.00
2024,12,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",10.00,2.00,0.80,0.00,0.35,0.00,0.85,0.00,1.00,53.00,16.00,0.00,9.00,0.00,28.00
2024,12,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",35.00,10.00,3.93,0.00,3.32,0.00,2.74,1.00,0.00,721.00,412.00,0.00,94.00,0.00,215.00
2024,12,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",17.00,4.00,0.24,0.95,1.00,0.00,1.81,0.00,0.00,1176.00,8.00,992.00,72.00,0.00,104.00
2024,12,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",8.00,1.00,0.55,0.00,0.45,0.00,0.00,0.00,1.00,20.00,11.00,0.00,9.00,0.00,0.00
2024,12,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",36.00,6.00,1.26,1.99,0.41,0.00,2.34,0.00,0.00,711.00,371.00,169.00,13.00,0.00,158.00
2024,12,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",11.00,1.00,0.33,0.00,0.00,0.00,0.67,0.00,0.00,21.00,7.00,0.00,0.00,0.00,14.00
2024,12,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",50.00,6.00,2.19,0.00,1.76,1.00,1.05,1.00,0.00,220.00,119.00,0.00,32.00,21.00,48.00
2024,12,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",70.00,16.00,4.01,2.00,7.01,0.01,2.98,5.00,1.00,859.00,200.00,90.00,347.00,1.00,221.00
2024,12,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",49.00,19.00,3.00,2.10,10.32,0.03,3.55,1.00,0.00,1196.00,171.00,62.00,644.00,1.00,318.00
2024,12,G4,Allegiant Air,PDX,"Portland, OR: Portland International",21.00,4.00,1.89,1.00,1.08,0.00,0.03,0.00,0.00,1485.00,360.00,1071.00,44.00,0.00,10.00
2024,12,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",781.00,226.00,39.50,12.22,89.82,0.36,84.10,10.00,11.00,21154.00,5513.00,2689.00,5775.00,10.00,7167.00
2024,12,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",32.00,10.00,1.76,1.31,1.65,0.00,5.28,0.00,0.00,501.00,169.00,64.00,71.00,0.00,197.00
2024,12,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",119.00,21.00,4.69,2.00,6.42,0.00,7.90,1.00,1.00,1371.00,459.00,190.00,212.00,0.00,510.00
2024,12,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",805.00,229.00,40.33,14.97,72.77,1.00,99.92,15.00,6.00,27303.00,5035.00,6801.00,6345.00,18.00,9104.00
2024,12,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",144.00,58.00,11.62,1.48,13.46,0.00,31.44,1.00,0.00,5957.00,1735.00,280.00,815.00,0.00,3127.00
2024,12,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",41.00,5.00,2.44,1.00,0.83,0.00,0.73,1.00,0.00,203.00,134.00,20.00,28.00,0.00,21.00
2024,12,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",44.00,5.00,2.69,1.00,0.73,0.00,0.58,1.00,0.00,354.00,143.00,181.00,16.00,0.00,14.00
2024,12,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",16.00,3.00,1.93,0.00,0.38,0.00,0.69,0.00,0.00,124.00,82.00,0.00,15.00,0.00,27.00
2024,12,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",16.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,234.00,75.00,0.00,159.00,0.00,0.00
2024,12,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",157.00,50.00,12.16,2.89,8.34,0.97,25.64,1.00,0.00,6574.00,3452.00,414.00,448.00,63.00,2197.00
2024,12,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",58.00,7.00,2.73,1.73,1.00,0.00,1.53,0.00,0.00,383.00,291.00,30.00,19.00,0.00,43.00
2024,12,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",83.00,9.00,4.75,1.00,2.69,0.00,0.56,1.00,2.00,1586.00,1157.00,265.00,102.00,0.00,62.00
2024,12,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",22.00,7.00,2.59,0.00,2.21,0.00,2.19,0.00,0.00,226.00,74.00,0.00,84.00,0.00,68.00
2024,12,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",24.00,9.00,2.73,1.00,2.94,0.00,2.34,1.00,0.00,366.00,177.00,43.00,71.00,0.00,75.00
2024,12,G4,Allegiant Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",6.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,202.00,0.00,0.00,202.00,0.00,0.00
2024,12,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",8.00,3.00,1.89,0.00,1.11,0.00,0.00,0.00,0.00,508.00,489.00,0.00,19.00,0.00,0.00
2024,12,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",84.00,29.00,5.46,0.01,2.36,0.00,21.16,1.00,1.00,5321.00,2620.00,14.00,112.00,0.00,2575.00
2024,12,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",98.00,15.00,5.42,1.73,3.09,0.65,4.12,0.00,0.00,979.00,362.00,218.00,202.00,13.00,184.00
2024,12,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",53.00,14.00,1.45,0.84,3.93,0.00,7.77,0.00,1.00,840.00,55.00,85.00,196.00,0.00,504.00
2024,12,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",50.00,14.00,3.87,0.00,1.49,0.00,8.64,1.00,0.00,1230.00,564.00,0.00,100.00,0.00,566.00
2024,12,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",923.00,341.00,88.75,14.86,69.77,0.07,167.55,7.00,9.00,31650.00,10836.00,2613.00,4722.00,3.00,13476.00
2024,12,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",78.00,10.00,5.17,0.50,1.18,0.00,3.14,0.00,0.00,424.00,281.00,24.00,42.00,0.00,77.00
2024,12,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,76.00,0.00,0.00,28.00,0.00,48.00
2024,12,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",82.00,22.00,3.64,1.94,7.25,0.07,9.09,1.00,0.00,1495.00,428.00,77.00,384.00,9.00,597.00
2024,12,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",15.00,4.00,1.63,0.00,0.12,0.00,2.24,0.00,0.00,165.00,52.00,0.00,5.00,0.00,108.00
2024,12,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",330.00,78.00,18.68,3.21,27.92,0.00,28.20,12.00,9.00,9894.00,3298.00,493.00,2642.00,0.00,3461.00
2024,12,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",17.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",55.00,7.00,2.24,1.00,0.20,0.00,3.56,0.00,0.00,519.00,185.00,65.00,8.00,0.00,261.00
2024,12,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",67.00,8.00,2.74,0.00,3.17,0.00,2.09,0.00,0.00,380.00,67.00,0.00,94.00,0.00,219.00
2024,12,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",37.00,8.00,2.59,1.01,1.87,1.00,1.53,0.00,0.00,547.00,123.00,69.00,108.00,62.00,185.00
2024,12,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",9.00,4.00,1.00,1.00,0.76,0.00,1.24,0.00,0.00,400.00,29.00,284.00,34.00,0.00,53.00
2024,12,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",27.00,4.00,0.90,0.00,2.00,0.00,1.10,0.00,0.00,134.00,30.00,0.00,78.00,0.00,26.00
2024,12,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",40.00,9.00,2.69,0.09,4.00,0.00,2.22,0.00,0.00,707.00,198.00,24.00,200.00,0.00,285.00
2024,12,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",289.00,73.00,11.28,5.80,18.99,0.27,36.66,0.00,1.00,5087.00,773.00,787.00,893.00,6.00,2628.00
2024,12,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",70.00,30.00,10.54,0.80,7.58,0.00,11.08,0.00,2.00,1973.00,670.00,77.00,441.00,0.00,785.00
2024,12,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",112.00,27.00,4.39,2.30,4.30,0.00,16.01,7.00,5.00,5697.00,1466.00,291.00,1254.00,0.00,2686.00
2024,12,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",76.00,16.00,7.82,0.55,2.12,0.00,5.52,1.00,1.00,1069.00,395.00,41.00,181.00,0.00,452.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",61.00,13.00,4.96,0.00,2.30,0.00,5.75,0.00,0.00,975.00,335.00,0.00,95.00,0.00,545.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ALB,"Albany, NY: Albany International",63.00,16.00,2.37,0.00,4.46,0.00,9.18,0.00,0.00,1502.00,305.00,0.00,239.00,0.00,958.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,AVL,"Asheville, NC: Asheville Regional",11.00,6.00,2.61,0.00,0.19,0.00,3.19,0.00,0.00,375.00,112.00,0.00,46.00,0.00,217.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",63.00,17.00,4.72,0.00,7.32,0.00,4.96,0.00,0.00,1074.00,251.00,0.00,216.00,0.00,607.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62.00,18.00,5.93,0.00,5.53,0.00,6.54,0.00,0.00,1454.00,325.00,0.00,242.00,0.00,887.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,BTV,"Burlington, VT: Burlington International",34.00,10.00,3.60,0.00,1.69,0.00,4.71,0.00,0.00,798.00,139.00,0.00,47.00,0.00,612.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,BUF,"Buffalo, NY: Buffalo Niagara International",69.00,19.00,3.45,0.00,4.76,0.00,10.79,1.00,0.00,1266.00,174.00,0.00,208.00,0.00,884.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",29.00,5.00,0.97,0.00,0.82,0.00,3.21,2.00,0.00,442.00,48.00,0.00,28.00,0.00,366.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,CLE,"Cleveland, OH: Cleveland-Hopkins International",57.00,14.00,2.82,0.06,8.16,0.00,2.96,0.00,0.00,577.00,80.00,6.00,280.00,0.00,211.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,CMH,"Columbus, OH: John Glenn Columbus International",18.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,78.00,36.00,0.00,42.00,0.00,0.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",131.00,37.00,11.16,0.00,10.57,0.00,15.27,1.00,1.00,3067.00,674.00,0.00,381.00,0.00,2012.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,DAY,"Dayton, OH: James M Cox/Dayton International",93.00,24.00,5.04,0.10,9.22,0.00,9.64,0.00,0.00,2293.00,660.00,15.00,403.00,0.00,1215.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",212.00,66.00,15.32,0.81,26.44,0.00,23.44,7.00,1.00,5777.00,1284.00,133.00,1297.00,0.00,3063.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,DSM,"Des Moines, IA: Des Moines International",36.00,11.00,3.97,0.00,2.24,0.00,4.78,0.00,0.00,778.00,181.00,0.00,76.00,0.00,521.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",69.00,21.00,8.67,1.00,5.31,0.00,6.01,0.00,0.00,1233.00,475.00,63.00,272.00,0.00,423.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",978.00,328.00,34.73,2.90,179.45,0.00,110.93,18.00,3.00,27890.00,2867.00,509.00,11236.00,0.00,13278.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,FSD,"Sioux Falls, SD: Joe Foss Field",44.00,10.00,2.79,0.00,0.11,0.00,7.10,0.00,0.00,695.00,217.00,0.00,3.00,0.00,475.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,GRB,"Green Bay, WI: Green Bay Austin Straubel International",59.00,24.00,7.31,0.00,4.81,0.00,11.88,2.00,1.00,1740.00,566.00,0.00,216.00,0.00,958.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,GRR,"Grand Rapids, MI: Gerald R. Ford International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,GSO,"Greensboro/High Point, NC: Piedmont Triad International",91.00,32.00,7.25,0.31,12.48,0.00,11.95,2.00,0.00,2404.00,399.00,27.00,585.00,0.00,1393.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,GSP,"Greer, SC: Greenville-Spartanburg International",19.00,6.00,2.49,0.00,1.47,0.00,2.05,0.00,0.00,286.00,79.00,0.00,85.00,0.00,122.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",492.00,109.00,28.22,4.34,33.35,0.00,43.09,2.00,0.00,8971.00,2194.00,442.00,1607.00,0.00,4728.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,IND,"Indianapolis, IN: Indianapolis International",2.00,1.00,0.15,0.00,0.00,0.00,0.85,0.00,0.00,20.00,3.00,0.00,0.00,0.00,17.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",60.00,22.00,6.12,0.00,3.88,0.00,12.00,0.00,0.00,1215.00,231.00,0.00,166.00,0.00,818.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,LEX,"Lexington, KY: Blue Grass",26.00,4.00,0.79,0.83,0.95,0.00,1.43,0.00,0.00,350.00,25.00,217.00,65.00,0.00,43.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,LGA,"New York, NY: LaGuardia",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",90.00,30.00,7.20,1.10,9.50,0.00,12.19,0.00,1.00,2077.00,350.00,850.00,376.00,0.00,501.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,LNK,"Lincoln, NE: Lincoln Airport",57.00,17.00,8.03,0.99,4.38,0.00,3.60,0.00,0.00,1710.00,408.00,673.00,178.00,0.00,451.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MCI,"Kansas City, MO: Kansas City International",15.00,3.00,1.98,0.00,0.61,0.00,0.41,0.00,0.00,290.00,234.00,0.00,17.00,0.00,39.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MDT,"Harrisburg, PA: Harrisburg International",52.00,11.00,4.18,1.00,2.51,0.00,3.31,2.00,0.00,786.00,387.00,48.00,82.00,0.00,269.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MEM,"Memphis, TN: Memphis International",70.00,20.00,4.43,0.00,5.49,0.00,10.08,0.00,0.00,1455.00,338.00,0.00,166.00,0.00,951.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MHT,"Manchester, NH: Manchester Boston Regional",41.00,9.00,1.92,0.55,1.32,0.00,5.21,0.00,0.00,805.00,134.00,41.00,122.00,0.00,508.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MLI,"Moline, IL: Quad Cities International",44.00,18.00,3.22,0.00,5.23,0.00,9.56,0.00,0.00,1190.00,110.00,0.00,264.00,0.00,816.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,MSN,"Madison, WI: Dane County Regional-Truax Field",55.00,17.00,3.87,1.00,4.13,0.00,8.00,0.00,0.00,1482.00,431.00,58.00,209.00,0.00,784.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,OMA,"Omaha, NE: Eppley Airfield",10.00,4.00,1.14,0.00,1.11,0.00,1.76,0.00,0.00,560.00,119.00,0.00,55.00,0.00,386.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",1370.00,389.00,113.67,8.41,106.54,0.00,160.38,5.00,2.00,30565.00,7287.00,1183.00,4170.00,0.00,17925.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ORF,"Norfolk, VA: Norfolk International",36.00,12.00,3.54,0.00,2.49,0.00,5.97,2.00,0.00,1045.00,196.00,0.00,132.00,0.00,717.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,PHL,"Philadelphia, PA: Philadelphia International",33.00,5.00,2.62,0.91,1.11,0.00,0.36,0.00,0.00,268.00,75.00,116.00,63.00,0.00,14.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,PIA,"Peoria, IL: General Downing - Peoria International",5.00,3.00,1.82,0.00,0.00,0.00,1.18,0.00,0.00,257.00,193.00,0.00,0.00,0.00,64.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,PIT,"Pittsburgh, PA: Pittsburgh International",58.00,16.00,3.47,0.00,3.86,0.00,8.67,0.00,0.00,1381.00,176.00,0.00,142.00,0.00,1063.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,PVD,"Providence, RI: Rhode Island Tf Green International",61.00,13.00,3.91,0.00,3.71,0.00,5.38,0.00,0.00,781.00,315.00,0.00,105.00,0.00,361.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,RIC,"Richmond, VA: Richmond International",276.00,85.00,27.48,0.00,14.26,0.00,43.26,4.00,0.00,8397.00,3058.00,0.00,601.00,0.00,4738.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",81.00,19.00,3.07,0.00,4.48,0.00,11.45,0.00,0.00,1962.00,152.00,0.00,154.00,0.00,1656.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,SAV,"Savannah, GA: Savannah/Hilton Head International",27.00,5.00,1.05,1.00,1.00,0.00,1.95,0.00,0.00,1110.00,96.00,651.00,19.00,0.00,344.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,SCE,"State College, PA: University Park",81.00,25.00,6.37,0.00,7.14,0.00,11.49,0.00,1.00,1856.00,539.00,0.00,229.00,0.00,1088.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,SDF,"Louisville, KY: Louisville Muhammad Ali International",24.00,10.00,1.79,1.00,1.14,0.00,6.07,0.00,0.00,765.00,141.00,103.00,51.00,0.00,470.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,SGF,"Springfield, MO: Springfield-Branson National",2.00,1.00,0.02,0.00,0.00,0.00,0.98,0.00,0.00,123.00,2.00,0.00,0.00,0.00,121.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,STL,"St. Louis, MO: St Louis Lambert International",226.00,55.00,20.05,0.85,9.27,0.00,24.82,0.00,0.00,5634.00,2857.00,217.00,373.00,0.00,2187.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,SYR,"Syracuse, NY: Syracuse Hancock International",81.00,29.00,10.28,0.00,6.78,0.00,11.95,0.00,0.00,1945.00,754.00,0.00,220.00,0.00,971.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,TUL,"Tulsa, OK: Tulsa International",3.00,1.00,0.17,0.00,0.00,0.00,0.83,0.00,0.00,30.00,5.00,0.00,0.00,0.00,25.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,TVC,"Traverse City, MI: Cherry Capital",24.00,7.00,2.99,0.00,1.06,0.00,2.95,0.00,0.00,387.00,168.00,0.00,30.00,0.00,189.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,XNA,"Fayetteville, AR: Northwest Arkansas National",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,12,HA,Hawaiian Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",14.00,5.00,4.19,0.00,0.00,0.81,0.00,0.00,0.00,213.00,196.00,0.00,0.00,17.00,0.00
2024,12,HA,Hawaiian Airlines Network,BOS,"Boston, MA: Logan International",18.00,6.00,4.43,0.00,0.00,0.00,1.57,0.00,0.00,367.00,214.00,0.00,0.00,0.00,153.00
2024,12,HA,Hawaiian Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",2670.00,431.00,199.91,36.11,12.83,1.56,180.58,14.00,3.00,21700.00,11995.00,1669.00,382.00,104.00,7550.00
2024,12,HA,Hawaiian Airlines Network,ITO,"Hilo, HI: Hilo International",404.00,41.00,25.45,0.90,0.00,0.00,14.65,1.00,0.00,1339.00,818.00,41.00,0.00,0.00,480.00
2024,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,18.00,17.19,0.00,0.00,0.00,0.81,0.00,0.00,691.00,656.00,0.00,0.00,0.00,35.00
2024,12,HA,Hawaiian Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",656.00,86.00,47.83,5.30,0.00,0.00,32.87,1.00,0.00,2640.00,1578.00,130.00,0.00,0.00,932.00
2024,12,HA,Hawaiian Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",123.00,32.00,22.82,1.00,0.00,0.00,8.18,0.00,1.00,1417.00,923.00,62.00,0.00,0.00,432.00
2024,12,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",192.00,51.00,42.55,0.00,0.00,2.04,6.41,1.00,0.00,2388.00,1847.00,0.00,0.00,69.00,472.00
2024,12,HA,Hawaiian Airlines Network,LGB,"Long Beach, CA: Long Beach Airport",62.00,7.00,4.06,0.00,0.00,0.00,2.94,0.00,1.00,266.00,128.00,0.00,0.00,0.00,138.00
2024,12,HA,Hawaiian Airlines Network,LIH,"Lihue, HI: Lihue Airport",736.00,79.00,40.06,7.36,0.45,0.53,30.61,0.00,1.00,3488.00,2008.00,208.00,26.00,10.00,1236.00
2024,12,HA,Hawaiian Airlines Network,OAK,"Oakland, CA: Metro Oakland International",93.00,18.00,10.51,0.00,0.00,0.00,7.49,3.00,1.00,1769.00,1360.00,0.00,0.00,0.00,409.00
2024,12,HA,Hawaiian Airlines Network,OGG,"Kahului, HI: Kahului Airport",1158.00,142.00,96.12,9.53,2.03,0.33,34.00,9.00,1.00,6199.00,4600.00,521.00,163.00,8.00,907.00
2024,12,HA,Hawaiian Airlines Network,ONT,"Ontario, CA: Ontario International",31.00,8.00,4.82,0.50,0.00,0.50,2.18,0.00,0.00,458.00,313.00,22.00,0.00,22.00,101.00
2024,12,HA,Hawaiian Airlines Network,PDX,"Portland, OR: Portland International",62.00,16.00,13.78,0.00,0.00,0.00,2.22,0.00,0.00,958.00,853.00,0.00,0.00,0.00,105.00
2024,12,HA,Hawaiian Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,7.00,5.57,0.00,0.00,0.18,1.26,0.00,0.00,270.00,229.00,0.00,0.00,6.00,35.00
2024,12,HA,Hawaiian Airlines Network,PPG,"Pago Pago, TT: Pago Pago International",12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00
2024,12,HA,Hawaiian Airlines Network,SAN,"San Diego, CA: San Diego International",62.00,21.00,16.91,0.48,0.00,0.73,2.89,1.00,0.00,964.00,820.00,38.00,0.00,16.00,90.00
2024,12,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",79.00,26.00,14.54,0.63,0.00,0.82,10.02,3.00,0.00,1023.00,461.00,25.00,0.00,56.00,481.00
2024,12,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",79.00,27.00,21.16,0.00,0.00,0.00,5.84,1.00,1.00,1597.00,1335.00,0.00,0.00,0.00,262.00
2024,12,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,11.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,581.00,262.00,0.00,0.00,0.00,319.00
2024,12,HA,Hawaiian Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",31.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,132.00,132.00,0.00,0.00,0.00,0.00
2024,12,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",93.00,18.00,9.27,0.55,0.00,0.00,8.18,0.00,2.00,1997.00,917.00,23.00,0.00,0.00,1057.00
2024,12,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",151.00,24.00,5.55,3.16,4.24,0.00,11.05,1.00,0.00,2064.00,262.00,410.00,220.00,0.00,1172.00
2024,12,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",95.00,9.00,2.06,0.37,1.91,0.00,4.65,0.00,0.00,717.00,121.00,51.00,80.00,0.00,465.00
2024,12,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",18.00,2.00,0.36,0.00,1.00,0.00,0.64,0.00,0.00,141.00,35.00,0.00,45.00,0.00,61.00
2024,12,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",167.00,30.00,5.79,4.50,4.79,0.00,14.92,2.00,0.00,1790.00,391.00,289.00,175.00,0.00,935.00
